userId,answer,movieName,ImdbId,ImdbRate,year,numVotes
658d5994,Blue Is the Warmest Color_2013,Blue Is the Warmest Color,tt2278871,7.9,2013,"69,983"
658d5994,Rang De Basanti_2006,Rang De Basanti,tt0405508,8.4,2006,"58,121"
658d5994,Unfaithful_2002,Unfaithful,tt0250797,6.7,2002,"57,498"
658d5994,Lolita_1997,Lolita,tt0119558,6.9,1997,"32,997"
658d5994,In the Land of Blood and Honey_2011,In the Land of Blood and Honey,tt1714209,4.3,2011,"30,677"
658d5994,Haider_2014,Haider,tt3390572,8.4,2014,"29,276"
658d5994,Nine 1/2 Weeks_1986,Nine 1/2 Weeks,tt0091635,5.9,1986,"26,780"
658d5994,Don't Move_2004,Don't Move,tt0330702,7.1,2004,"6,176"
658d5994,For Lovers Only_2011,For Lovers Only,tt1648201,7.3,2011,"1,122"
66,Titanic_1997,Titanic,tt0120338,7.7,1997,"685,814"
66,Exterminator 2_1984,Exterminator 2,tt0087229,3.7,1984,"1,236"
67,American Beauty_1999,American Beauty,tt0169547,8.4,1999,"716,605"
67,Lolita_1962,Lolita,tt0056193,7.7,1962,"59,806"
67,About Elly_2009,About Elly,tt1360860,8.2,2009,"19,362"
67,Hiss Dokhtarha Faryad Nemizanand_2013,Hiss Dokhtarha Faryad Nemizanand,tt2440036,7.1,2013,"1,532"
67,Two Women_1999,Two Women,tt0212573,6.9,1999,"1,000"
67,The Hidden Half_2001,The Hidden Half,tt0277925,7.1,2001,572
67,Gis Borideh_2006,Gis Borideh,tt1797391,3.7,2006,175
67,Good Will Hunting_1997,Good Will Hunting,tt0119217,8.3,1997,"514,623"
67,Black Swan_2010,Black Swan,tt0947798,8,2010,"490,113"
67,21_2008,21,tt0478087,6.8,2008,"177,323"
67,Closer_2004,Closer,tt0376541,7.3,2004,"157,068"
67,Match Point_2005,Match Point,tt0416320,7.7,2005,"148,948"
67,Revolutionary Road_2008,Revolutionary Road,tt0959337,7.3,2008,"138,786"
67,A Separation_2011,A Separation,tt1832382,8.4,2011,"130,046"
67,13 Tzameti_2005,13 Tzameti,tt0475169,7.4,2005,"14,052"
68,The Shawshank Redemption_1994,The Shawshank Redemption,tt0111161,9.3,1994,"1,455,954"
68,Despicable Me_2010,Despicable Me,tt1323594,7.7,2010,"318,885"
68,Despicable Me 2_2013,Despicable Me 2,tt1690953,7.5,2013,"234,760"
68,Rush Hour_1998,Rush Hour,tt0120812,6.9,1998,"166,528"
68,Rush Hour 2_2001,Rush Hour 2,tt0266915,6.6,2001,"144,397"
68,Basic Instinct_1992,Basic Instinct,tt0103772,6.9,1992,"120,112"
68,Rush Hour 3_2007,Rush Hour 3,tt0293564,6.2,2007,"107,577"
68,Basic Instinct 2_2006,Basic Instinct 2,tt0430912,4.2,2006,"28,700"
68,Extraordinary Measures_2010,Extraordinary Measures,tt1244659,6.5,2010,"13,449"
68,The Inglorious Bastards_1978,The Inglorious Bastards,tt0076584,6.6,1978,"6,779"
68,The Lizard_2004,The Lizard,tt0416960,8.6,2004,"4,741"
69,The Dark Knight_2008,The Dark Knight,tt0468569,9,2008,"1,427,825"
69,Inception_2010,Inception,tt1375666,8.8,2010,"1,227,049"
69,Fight Club_1999,Fight Club,tt0137523,8.9,1999,"1,138,655"
69,Pulp Fiction_1994,Pulp Fiction,tt0110912,8.9,1994,"1,131,283"
69,Se7en_1995,Se7en,tt0114369,8.7,1995,"866,826"
69,Batman Begins_2005,Batman Begins,tt0372784,8.3,2005,"821,557"
69,Memento_2000,Memento,tt0209144,8.5,2000,"731,731"
69,The Prestige_2006,The Prestige,tt0482571,8.5,2006,"709,771"
69,Kill Bill: Vol. 1_2003,Kill Bill: Vol. 1,tt0266697,8.1,2003,"627,163"
69,One Flew Over the Cuckoo's Nest_1975,One Flew Over the Cuckoo's Nest,tt0073486,8.7,1975,"591,204"
69,No Country for Old Men_2007,No Country for Old Men,tt0477348,8.1,2007,"526,079"
69,The Shining_1980,The Shining,tt0081505,8.5,1980,"516,637"
69,The Big Lebowski_1998,The Big Lebowski,tt0118715,8.2,1998,"460,786"
69,Fargo_1996,Fargo,tt0116282,8.2,1996,"384,627"
69,The Grand Budapest Hotel_2014,The Grand Budapest Hotel,tt2278388,8.1,2014,"341,697"
69,Midnight in Paris_2011,Midnight in Paris,tt1605783,7.7,2011,"266,362"
69,Amadeus_1984,Amadeus,tt0086879,8.4,1984,"234,481"
69,The Game_1997,The Game,tt0119174,7.8,1997,"229,696"
69,Mulholland Dr._2001,Mulholland Dr.,tt0166924,8,2001,"211,534"
69,Changeling_2008,Changeling,tt0824747,7.8,2008,"184,137"
69,The Elephant Man_1980,The Elephant Man,tt0080678,8.2,1980,"142,079"
69,Blue Velvet_1986,Blue Velvet,tt0090756,7.8,1986,"116,541"
69,Amour_2012,Amour,tt1602620,7.8,2012,"62,672"
69,A Very Long Engagement_2004,A Very Long Engagement,tt0344510,7.7,2004,"59,173"
69,The Piano Teacher_2001,The Piano Teacher,tt0254686,7.4,2001,"33,591"
6a02f46b,Dil Chahta Hai_2001,Dil Chahta Hai,tt0292490,8.3,2001,"38,952"
6a02f46b,Zindagi Na Milegi Dobara_2011,Zindagi Na Milegi Dobara,tt1562872,8.1,2011,"34,744"
6a02f46b,Dilwale Dulhania Le Jayenge_1995,Dilwale Dulhania Le Jayenge,tt0112870,8.4,1995,"33,156"
6a02f46b,Kuch Kuch Hota Hai_1998,Kuch Kuch Hota Hai,tt0172684,7.9,1998,"25,779"
6a02f46b,Kabhi Khushi Kabhie Gham..._2001,Kabhi Khushi Kabhie Gham...,tt0248126,7.5,2001,"23,452"
6a02f46b,Rab Ne Bana Di Jodi_2008,Rab Ne Bana Di Jodi,tt1182937,7.1,2008,"23,395"
6a02f46b,Dil To Pagal Hai_1997,Dil To Pagal Hai,tt0118983,7.1,1997,"11,521"
6a02f46b,Lamhe_1991,Lamhe,tt0102258,7.4,1991,"1,777"
6a02f46b,King Uncle_1993,King Uncle,tt0107321,5.1,1993,"1,743"
6a02f46b,Silsila_1981,Silsila,tt0083081,7.4,1981,"1,741"
6b063b41,The Dark Knight_2008,The Dark Knight,tt0468569,9,2008,"1,427,825"
6b063b41,The Dark Knight Rises_2012,The Dark Knight Rises,tt1345836,8.5,2012,"964,005"
6b063b41,The Avengers_2012,The Avengers,tt0848228,8.2,2012,"829,258"
6b063b41,Batman Begins_2005,Batman Begins,tt0372784,8.3,2005,"821,557"
6b063b41,Iron Man_2008,Iron Man,tt0371746,7.9,2008,"589,675"
6b063b41,Guardians of the Galaxy_2014,Guardians of the Galaxy,tt2015381,8.1,2014,"484,965"
6b063b41,Iron Man 3_2013,Iron Man 3,tt1300854,7.3,2013,"469,125"
6b063b41,Man of Steel_2013,Man of Steel,tt0770828,7.2,2013,"463,512"
6b063b41,Harry Potter and the Deathly Hallows: Part 2_2011,Harry Potter and the Deathly Hallows: Part 2,tt1201607,8.1,2011,"449,395"
6b063b41,Iron Man 2_2010,Iron Man 2,tt1228705,7.1,2010,"436,780"
6b063b41,Sherlock Holmes_2009,Sherlock Holmes,tt0988045,7.6,2009,"417,631"
6b063b41,Harry Potter and the Order of the Phoenix_2007,Harry Potter and the Order of the Phoenix,tt0373889,7.4,2007,"306,096"
6b063b41,Sherlock Holmes: A Game of Shadows_2011,Sherlock Holmes: A Game of Shadows,tt1515091,7.5,2011,"292,276"
6b063b41,Due Date_2010,Due Date,tt1231583,6.6,2010,"252,320"
6b063b41,The Conjuring_2013,The Conjuring,tt1457767,7.5,2013,"241,724"
6b063b41,The Expendables_2010,The Expendables,tt1320253,6.5,2010,"239,550"
6b063b41,The Expendables 2_2012,The Expendables 2,tt1764651,6.7,2012,"222,307"
6b063b41,National Treasure: Book of Secrets_2007,National Treasure: Book of Secrets,tt0465234,6.5,2007,"163,616"
6b063b41,The Adventures of Tintin_2011,The Adventures of Tintin,tt0983193,7.4,2011,"161,405"
6b063b41,Escape Plan_2013,Escape Plan,tt1211956,6.8,2013,"152,563"
6b063b41,The Expendables 3_2014,The Expendables 3,tt2333784,6.2,2014,"97,698"
6b283770,Terminator 2: Judgment Day_1991,Terminator 2: Judgment Day,tt0103064,8.5,1991,"635,143"
6b283770,Monty Python and the Holy Grail_1975,Monty Python and the Holy Grail,tt0071853,8.3,1975,"334,752"
6b283770,The Thing_1982,The Thing,tt0084787,8.2,1982,"222,464"
6b283770,Airplane!_1980,Airplane!,tt0080339,7.8,1980,"142,556"
6b283770,High Fidelity_2000,High Fidelity,tt0146882,7.6,2000,"130,683"
6b283770,The Lake House_2006,The Lake House,tt0410297,6.8,2006,"105,082"
6b283770,Escape from New York_1981,Escape from New York,tt0082340,7.2,1981,"79,661"
6b283770,Bill & Ted's Excellent Adventure_1989,Bill & Ted's Excellent Adventure,tt0096928,6.9,1989,"77,825"
6b283770,Top Secret!_1984,Top Secret!,tt0088286,7.2,1984,"42,017"
6b283770,Flash Gordon_1980,Flash Gordon,tt0080745,6.4,1980,"33,520"
6d8dd0f5,The Dark Knight Rises_2012,The Dark Knight Rises,tt1345836,8.5,2012,"964,005"
6d8dd0f5,Titanic_1997,Titanic,tt0120338,7.7,1997,"685,814"
6d8dd0f5,Transformers: Revenge of the Fallen_2009,Transformers: Revenge of the Fallen,tt1055369,6,2009,"287,704"
6d8dd0f5,Fast & Furious 6_2013,Fast & Furious 6,tt1905041,7.2,2013,"261,083"
6d8dd0f5,Godzilla_2014,Godzilla,tt0831387,6.5,2014,"258,441"
6d8dd0f5,The Lost World: Jurassic Park_1997,The Lost World: Jurassic Park,tt0119567,6.5,1997,"224,351"
6d8dd0f5,Furious Seven_2015,Furious Seven,tt2820852,7.7,2015,"156,854"
6d8dd0f5,Transporter 3_2008,Transporter 3,tt1129442,6,2008,"109,199"
6d8dd0f5,Resident Evil: Retribution_2012,Resident Evil: Retribution,tt1855325,5.3,2012,"93,730"
6d8dd0f5,Never Back Down_2008,Never Back Down,tt1023111,6.6,2008,"72,502"
6d8dd0f5,Defcon 2012_2010,Defcon 2012,tt1349646,2,2010,333
6e7d980b,Thuppakki_2012,Thuppakki,tt2187153,7.8,2012,"13,069"
6e7d980b,Singam_2010,Singam,tt1655607,6.4,2010,"2,481"
6e7d980b,Boss Engira Baskaran_2010,Boss Engira Baskaran,tt1606183,7.3,2010,"1,082"
6e7d980b,Attakathi_2012,Attakathi,tt2845796,7.1,2012,136
6e7d980b,Enthiran_2010,Enthiran,tt1305797,7.1,2010,"16,203"
6e7d980b,Sivaji_2007,Sivaji,tt0479751,7.3,2007,"7,315"
6e7d980b,Nanban_2012,Nanban,tt2180477,7.8,2012,"6,524"
6e7d980b,Idhu Kathirvelan Kadhal_2014,Idhu Kathirvelan Kadhal,tt3215486,4.6,2014,223
6e7d980b,Uthama Puthiran_2010,Uthama Puthiran,tt1830890,5.4,2010,224
6e7d980b,#1 Serial Killer_2013,#1 Serial Killer,tt2346170,5.4,2013,28
7083fbdd,The Avengers_2012,The Avengers,tt0848228,8.2,2012,"829,258"
7083fbdd,The Last Samurai_2003,The Last Samurai,tt0325710,7.7,2003,"283,412"
7083fbdd,Total Recall_1990,Total Recall,tt0100802,7.5,1990,"215,231"
7083fbdd,Total Recall_2012,Total Recall,tt1386703,6.3,2012,"183,975"
7083fbdd,Hirokin: The Last Samurai_2012,Hirokin: The Last Samurai,tt1693679,3.4,2012,"1,410"
7083fbdd,A Tale of Two Cities_1958,A Tale of Two Cities,tt0052270,7.2,1958,943
7083fbdd,Vampire Diary_2006,Vampire Diary,tt0853267,4.4,2006,654
7083fbdd,Oba: The Last Samurai_2011,Oba: The Last Samurai,tt1666800,6.5,2011,624
7083fbdd,Blood-C: The Last Dark_2012,Blood-C: The Last Dark,tt1941466,6,2012,393
7083fbdd,Musashi: The Dream of the Last Samurai_2009,Musashi: The Dream of the Last Samurai,tt1309184,5.8,2009,133
7083fbdd,The Pirate of the Black Hawk_1958,The Pirate of the Black Hawk,tt0052072,3.7,1958,35
71281f64,The Lord of the Rings: The Return of the King_2003,The Lord of the Rings: The Return of the King,tt0167260,8.9,2003,"1,043,272"
71281f64,Forrest Gump_1994,Forrest Gump,tt0109830,8.8,1994,"1,038,780"
71281f64,V for Vendetta_2005,V for Vendetta,tt0434409,8.2,2005,"681,791"
71281f64,The Green Mile_1999,The Green Mile,tt0120689,8.5,1999,"648,877"
71281f64,Shutter Island_2010,Shutter Island,tt1130884,8.1,2010,"645,191"
71281f64,World War Z_2013,World War Z,tt0816711,7,2013,"390,816"
71281f64,Avengers: Age of Ultron_2015,Avengers: Age of Ultron,tt2395427,8,2015,"198,125"
71281f64,Ace Ventura: Pet Detective_1994,Ace Ventura: Pet Detective,tt0109040,6.9,1994,"191,167"
71281f64,Rocky Balboa_2006,Rocky Balboa,tt0479143,7.2,2006,"139,822"
71281f64,Teenage Mutant Ninja Turtles_2014,Teenage Mutant Ninja Turtles,tt1291150,5.9,2014,"130,721"
72776dd4,World War Z_2013,World War Z,tt0816711,7,2013,"390,816"
72776dd4,Mr. & Mrs. Smith_2005,Mr. & Mrs. Smith,tt0356910,6.5,2005,"297,753"
72776dd4,Ocean's Twelve_2004,Ocean's Twelve,tt0349903,6.4,2004,"250,719"
72776dd4,Ocean's Thirteen_2007,Ocean's Thirteen,tt0496806,6.9,2007,"227,095"
72776dd4,Sleepers_1996,Sleepers,tt0117665,7.5,1996,"142,741"
72776dd4,Spy Game_2001,Spy Game,tt0266987,7,2001,"111,893"
72776dd4,Legends of the Fall_1994,Legends of the Fall,tt0110322,7.5,1994,"99,438"
72776dd4,The Mexican_2001,The Mexican,tt0236493,6.1,2001,"80,453"
72776dd4,Cutting Class_1989,Cutting Class,tt0097136,4.1,1989,"3,088"
72776dd4,The Dark Side of the Sun_1988,The Dark Side of the Sun,tt0118930,5.4,1988,"2,592"
72776dd4,Across the Tracks_1990,Across the Tracks,tt0101268,5.7,1990,"1,696"
7329a868,The Lord of the Rings: The Fellowship of the Ring_2001,The Lord of the Rings: The Fellowship of the Ring,tt0120737,8.8,2001,"1,069,059"
7329a868,Titanic_1997,Titanic,tt0120338,7.7,1997,"685,814"
7329a868,Silver Linings Playbook_2012,Silver Linings Playbook,tt1045658,7.8,2012,"464,133"
7329a868,The Notebook_2004,The Notebook,tt0332280,7.9,2004,"347,351"
7329a868,Harry Potter and the Chamber of Secrets_2002,Harry Potter and the Chamber of Secrets,tt0295297,7.3,2002,"335,244"
7329a868,Friends with Benefits_2011,Friends with Benefits,tt1632708,6.6,2011,"233,726"
7329a868,Wristcutters: A Love Story_2006,Wristcutters: A Love Story,tt0477139,7.4,2006,"42,957"
7329a868,The Miser_1980,The Miser,tt0078813,6.6,1980,"2,382"
7329a868,Django 2 - Il grande ritorno_1987,Django 2 - Il grande ritorno,tt0093113,5.5,1987,779
7329a868,A Love in Germany_1983,A Love in Germany,tt0085843,6.8,1983,222
74,The Godfather_1972,The Godfather,tt0068646,9.2,1972,"999,414"
74,The Godfather: Part II_1974,The Godfather: Part II,tt0071562,9.1,1974,"672,313"
74,The Wolf of Wall Street_2013,The Wolf of Wall Street,tt0993846,8.2,2013,"589,883"
74,Black Swan_2010,Black Swan,tt0947798,8,2010,"490,113"
74,The Wrestler_2008,The Wrestler,tt1125849,7.9,2008,"237,182"
74,The Fountain_2006,The Fountain,tt0414993,7.3,2006,"175,282"
74,Cinema Paradiso_1988,Cinema Paradiso,tt0095765,8.5,1988,"128,175"
74,Serpico_1973,Serpico,tt0070666,7.8,1973,"68,236"
74f3faed,Rocky_1976,Rocky,tt0075148,8.1,1976,"307,235"
74f3faed,Collateral_2004,Collateral,tt0369339,7.6,2004,"268,577"
74f3faed,The Devil Wears Prada_2006,The Devil Wears Prada,tt0458352,6.8,2006,"246,421"
74f3faed,Rocky II_1979,Rocky II,tt0079817,7.1,1979,"111,521"
74f3faed,Rocky IV_1985,Rocky IV,tt0089927,6.7,1985,"109,728"
74f3faed,Who Killed Bambi?_2003,Who Killed Bambi?,tt0326036,6.1,2003,"1,196"
74f3faed,Blue Eyes of the Broken Doll_1974,Blue Eyes of the Broken Doll,tt0069041,5.8,1974,424
74f3faed,Broken Windows_2008,Broken Windows,tt0976227,4.1,2008,196
74f3faed,Omamamia_2012,Omamamia,tt1924336,5.6,2012,130
74f3faed,For One Thousand Dollars Per Day_1966,For One Thousand Dollars Per Day,tt0060820,4.9,1966,29
75,Black Swan_2010,Black Swan,tt0947798,8,2010,"490,113"
75,Corpse Bride_2005,Corpse Bride,tt0121164,7.4,2005,"164,290"
75,Closer_2004,Closer,tt0376541,7.3,2004,"157,068"
75,The Tourist_2010,The Tourist,tt1243957,6,2010,"155,428"
75,The Other Boleyn Girl_2008,The Other Boleyn Girl,tt0467200,6.7,2008,"76,290"
75,The General's Daughter_1999,The General's Daughter,tt0144214,6.2,1999,"39,096"
76,Inception_2010,Inception,tt1375666,8.8,2010,"1,227,049"
76,Memento_2000,Memento,tt0209144,8.5,2000,"731,731"
76,Insomnia_2002,Insomnia,tt0278504,7.2,2002,"197,512"
76a51753,Jilla_2014,Jilla,tt2678948,6.2,2014,"5,948"
76a51753,Drishyam_2013,Drishyam,tt3417422,8.9,2013,"5,395"
76a51753,Kala Pani_1996,Kala Pani,tt0255289,8.2,1996,"1,225"
76a51753,Kireedam_1989,Kireedam,tt0237376,8.5,1989,"1,216"
76a51753,Devasuram_1993,Devasuram,tt0291855,8.4,1993,"1,161"
76a51753,Thanmathra_2005,Thanmathra,tt0483180,8.1,2005,"1,031"
76a51753,Chithram_1988,Chithram,tt0214585,8.3,1988,938
76a51753,Nadodikkattu_1987,Nadodikkattu,tt0282778,8.5,1987,923
76a51753,Spirit_2012,Spirit,tt2175672,7.5,2012,920
76a51753,Sphadikam_1995,Sphadikam,tt0292246,8.2,1995,851
77,Saving Private Ryan_1998,Saving Private Ryan,tt0120815,8.6,1998,"745,869"
773fbde2,Jurassic Park_1993,Jurassic Park,tt0107290,8,1993,"482,758"
773fbde2,Wanted_2008,Wanted,tt0493464,6.7,2008,"273,179"
773fbde2,The Rock_1996,The Rock,tt0117500,7.4,1996,"239,382"
773fbde2,The Lost World: Jurassic Park_1997,The Lost World: Jurassic Park,tt0119567,6.5,1997,"224,351"
773fbde2,Jurassic Park III_2001,Jurassic Park III,tt0163025,5.9,2001,"176,068"
773fbde2,Madagascar 3: Europe's Most Wanted_2012,Madagascar 3: Europe's Most Wanted,tt1277953,7,2012,"101,352"
773fbde2,A Most Wanted Man_2014,A Most Wanted Man,tt1972571,6.9,2014,"44,107"
773fbde2,The Rocker_2008,The Rocker,tt1031969,6.2,2008,"30,571"
773fbde2,The Rocket_2013,The Rocket,tt2178256,7.4,2013,"2,099"
773fbde2,The Rocket Post_2004,The Rocket Post,tt0337708,6.8,2004,298
773fbde2,Mission Impossible Versus the Mob_1969,Mission Impossible Versus the Mob,tt0063310,6.7,1969,187
78,The Dark Knight Rises_2012,The Dark Knight Rises,tt1345836,8.5,2012,"964,005"
78,Django Unchained_2012,Django Unchained,tt1853728,8.5,2012,"773,733"
78,The Prestige_2006,The Prestige,tt0482571,8.5,2006,"709,771"
78,Shutter Island_2010,Shutter Island,tt1130884,8.1,2010,"645,191"
78,Taxi Driver_1976,Taxi Driver,tt0075314,8.4,1976,"431,629"
78,The Others_2001,The Others,tt0230600,7.6,2001,"242,283"
78,Mulholland Dr._2001,Mulholland Dr.,tt0166924,8,2001,"211,534"
78,Bitter Moon_1992,Bitter Moon,tt0104779,7.1,1992,"23,184"
79,The Shawshank Redemption_1994,The Shawshank Redemption,tt0111161,9.3,1994,"1,455,954"
79,Inception_2010,Inception,tt1375666,8.8,2010,"1,227,049"
7938a992,Django Unchained_2012,Django Unchained,tt1853728,8.5,2012,"773,733"
7938a992,Babel_2006,Babel,tt0449467,7.5,2006,"223,479"
7938a992,The Fountain_2006,The Fountain,tt0414993,7.3,2006,"175,282"
7938a992,Munich_2005,Munich,tt0408306,7.6,2005,"163,767"
7938a992,Carlito's Way_1993,Carlito's Way,tt0106519,7.9,1993,"149,934"
7938a992,Ben-Hur_1959,Ben-Hur,tt0052618,8.1,1959,"138,131"
7938a992,Zatoichi_2003,Zatoichi,tt0363226,7.6,2003,"37,782"
7938a992,"Duck, You Sucker_1971","Duck, You Sucker",tt0067140,7.7,1971,"19,847"
7938a992,Bullet in the Head_1990,Bullet in the Head,tt0099426,7.7,1990,"7,451"
7938a992,It's All About Love_2003,It's All About Love,tt0273689,5.5,2003,"6,906"
7bd823ee,The Hangover_2009,The Hangover,tt1119646,7.8,2009,"517,037"
7bd823ee,Harry Potter and the Deathly Hallows: Part 2_2011,Harry Potter and the Deathly Hallows: Part 2,tt1201607,8.1,2011,"449,395"
7bd823ee,Harry Potter and the Sorcerer's Stone_2001,Harry Potter and the Sorcerer's Stone,tt0241527,7.5,2001,"384,613"
7bd823ee,Harry Potter and the Chamber of Secrets_2002,Harry Potter and the Chamber of Secrets,tt0295297,7.3,2002,"335,244"
7bd823ee,Harry Potter and the Goblet of Fire_2005,Harry Potter and the Goblet of Fire,tt0330373,7.6,2005,"334,149"
7bd823ee,The Hangover Part II_2011,The Hangover Part II,tt1411697,6.5,2011,"330,804"
7bd823ee,Harry Potter and the Prisoner of Azkaban_2004,Harry Potter and the Prisoner of Azkaban,tt0304141,7.8,2004,"328,539"
7bd823ee,Harry Potter and the Order of the Phoenix_2007,Harry Potter and the Order of the Phoenix,tt0373889,7.4,2007,"306,096"
7bd823ee,Harry Potter and the Deathly Hallows: Part 1_2010,Harry Potter and the Deathly Hallows: Part 1,tt0926084,7.7,2010,"281,163"
7bd823ee,Harry Potter and the Half-Blood Prince_2009,Harry Potter and the Half-Blood Prince,tt0417741,7.5,2009,"272,868"
7bd823ee,The Hangover Part III_2013,The Hangover Part III,tt1951261,5.9,2013,"184,676"
7bd823ee,Dumb and Dumberer: When Harry Met Lloyd_2003,Dumb and Dumberer: When Harry Met Lloyd,tt0329028,3.4,2003,"28,796"
7c4aed81,The Avengers_2012,The Avengers,tt0848228,8.2,2012,"829,258"
7c4aed81,Batman Begins_2005,Batman Begins,tt0372784,8.3,2005,"821,557"
7c4aed81,A Beautiful Mind_2001,A Beautiful Mind,tt0268978,8.2,2001,"506,772"
7c4aed81,Gravity_2013,Gravity,tt1454468,7.9,2013,"499,808"
7c4aed81,Man of Steel_2013,Man of Steel,tt0770828,7.2,2013,"463,512"
7c4aed81,Men in Black 3_2012,Men in Black 3,tt1409024,6.9,2012,"233,226"
7c4aed81,22 Jump Street_2014,22 Jump Street,tt2294449,7.1,2014,"197,281"
7c4aed81,Knight and Day_2010,Knight and Day,tt1013743,6.3,2010,"132,442"
7c4aed81,Rush Hour 3_2007,Rush Hour 3,tt0293564,6.2,2007,"107,577"
7c4aed81,Grown Ups 2_2013,Grown Ups 2,tt2191701,5.4,2013,"91,562"
7c94d3bf,The Godfather_1972,The Godfather,tt0068646,9.2,1972,"999,414"
7c94d3bf,Avatar_2009,Avatar,tt0499549,7.9,2009,"783,450"
7c94d3bf,Terminator 2: Judgment Day_1991,Terminator 2: Judgment Day,tt0103064,8.5,1991,"635,143"
7c94d3bf,Kill Bill: Vol. 1_2003,Kill Bill: Vol. 1,tt0266697,8.1,2003,"627,163"
7c94d3bf,Kill Bill: Vol. 2_2004,Kill Bill: Vol. 2,tt0378194,8,2004,"448,695"
7c94d3bf,Blade Runner_1982,Blade Runner,tt0083658,8.2,1982,"406,301"
7c94d3bf,The Rock_1996,The Rock,tt0117500,7.4,1996,"239,382"
7c94d3bf,AVP: Alien vs. Predator_2004,AVP: Alien vs. Predator,tt0370263,5.6,2004,"128,844"
7c94d3bf,The Abyss_1989,The Abyss,tt0096754,7.6,1989,"119,271"
7c94d3bf,Highlander_1986,Highlander,tt0091203,7.2,1986,"89,978"
7d1d2faa,Snatch._2000,Snatch.,tt0208092,8.3,2000,"522,513"
7d1d2faa,The Intouchables_2011,The Intouchables,tt1675434,8.6,2011,"400,620"
7d1d2faa,Fast & Furious 6_2013,Fast & Furious 6,tt1905041,7.2,2013,"261,083"
7d1d2faa,Transporter 3_2008,Transporter 3,tt1129442,6,2008,"109,199"
7d1d2faa,Blitz_2011,Blitz,tt1297919,6.2,2011,"60,951"
7d1d2faa,"OSS 117: Cairo, Nest of Spies_2006","OSS 117: Cairo, Nest of Spies",tt0464913,7.1,2006,"12,318"
7d1d2faa,OSS 117: Lost in Rio_2009,OSS 117: Lost in Rio,tt1167660,6.9,2009,"8,504"
7d1d2faa,The Players_2012,The Players,tt2087850,5.3,2012,"5,835"
7d1d2faa,The Brice Man_2005,The Brice Man,tt0412535,4.9,2005,"4,160"
7d1d2faa,Ca$h_2008,Ca$h,tt1002966,6,2008,"3,451"
7ebcaf28,Django Unchained_2012,Django Unchained,tt1853728,8.5,2012,"773,733"
7ebcaf28,Terminator 2: Judgment Day_1991,Terminator 2: Judgment Day,tt0103064,8.5,1991,"635,143"
7ebcaf28,Hostel_2005,Hostel,tt0450278,5.9,2005,"126,105"
7ebcaf28,The Cable Guy_1996,The Cable Guy,tt0115798,6,1996,"110,449"
7ebcaf28,Hostel: Part II_2007,Hostel: Part II,tt0498353,5.4,2007,"63,361"
7ebcaf28,A Night at the Roxbury_1998,A Night at the Roxbury,tt0120770,6.2,1998,"45,072"
7ebcaf28,Twilight Zone: The Movie_1983,Twilight Zone: The Movie,tt0086491,6.5,1983,"23,289"
7ebcaf28,Get Hard_2015,Get Hard,tt2561572,6.2,2015,"14,801"
7ebcaf28,Me Myself and I_1992,Me Myself and I,tt0104835,5.3,1992,83
7ebcaf28,#1 Serial Killer_2013,#1 Serial Killer,tt2346170,5.4,2013,28
7f51095f,Pulp Fiction_1994,Pulp Fiction,tt0110912,8.9,1994,"1,131,283"
7f51095f,The Matrix_1999,The Matrix,tt0133093,8.7,1999,"1,040,274"
7f51095f,Forrest Gump_1994,Forrest Gump,tt0109830,8.8,1994,"1,038,780"
7f51095f,The Godfather_1972,The Godfather,tt0068646,9.2,1972,"999,414"
7f51095f,Airplane!_1980,Airplane!,tt0080339,7.8,1980,"142,556"
7f51095f,Dogville_2003,Dogville,tt0276919,8,2003,"98,093"
7f51095f,Network_1976,Network,tt0074958,8.2,1976,"89,349"
7f51095f,"Paris, Texas_1984","Paris, Texas",tt0087884,8.1,1984,"41,190"
7f51095f,Man Bites Dog_1992,Man Bites Dog,tt0103905,7.6,1992,"25,740"
7f51095f,The Truth_1960,The Truth,tt0054452,7.6,1960,"1,443"
80,The Shining_1980,The Shining,tt0081505,8.5,1980,"516,637"
80d6c2e6,A Beautiful Mind_2001,A Beautiful Mind,tt0268978,8.2,2001,"506,772"
80d6c2e6,Gone Girl_2014,Gone Girl,tt2267998,8.2,2014,"400,364"
80d6c2e6,21 Jump Street_2012,21 Jump Street,tt1232829,7.2,2012,"350,687"
80d6c2e6,The Grand Budapest Hotel_2014,The Grand Budapest Hotel,tt2278388,8.1,2014,"341,697"
80d6c2e6,The Perks of Being a Wallflower_2012,The Perks of Being a Wallflower,tt1659337,8.1,2012,"299,203"
80d6c2e6,The Conjuring_2013,The Conjuring,tt1457767,7.5,2013,"241,724"
80d6c2e6,The Lost World: Jurassic Park_1997,The Lost World: Jurassic Park,tt0119567,6.5,1997,"224,351"
80d6c2e6,Avengers: Age of Ultron_2015,Avengers: Age of Ultron,tt2395427,8,2015,"198,125"
80d6c2e6,Rambo_2008,Rambo,tt0462499,7.1,2008,"164,242"
80d6c2e6,Diary of a Wimpy Kid_2010,Diary of a Wimpy Kid,tt1196141,6.2,2010,"28,361"
80d6c2e6,Diary of a Wimpy Kid: Rodrick Rules_2011,Diary of a Wimpy Kid: Rodrick Rules,tt1650043,6.6,2011,"16,481"
